cluster,DS_PROD,QTD
1,FEEDZ 2 MOD PACK 50 COL,4
1,FEEDZ 2 MOD PACK 50 COL EXCED,4
1,FEEDZ 2 MOD PACK 50 COL UN,4
1,G COD FONTE BY IT UP PACK100,4
1,GATEWAY TOPCONNECT CLIENT-SIGA,4
1,HARDLOCK USB,4
1,HELP DESK CALL CENTER TR/LI 10,4
1,ID APP COMEX IMP DO 1 AO 15,4
1,ID COR DEDICADO 1º AO 50º,4
1,ID INTERA PORTAL 1º AO 50º,4
1,ID INTERA PORTAL 51º AO 100º,4
1,ID M.ATV MED&SEG GA,4
1,ID TRAD DEDIC: > 10001,4
1,ID TRAD DEDIC: DO 1001 AO 3000,4
1,ID TRAD DEDIC: DO 3001 A 10000,4
1,LB.WN02.CsA,4
1,"LIC DE USO LMS SIGA, HOSP SUP",4
1,"LU LMS SIGA, HOSP E SUP EXCED",4
1,OFFICEPPLUS10+DVDMULTLINGUAGEM,4
1,PACK TOTVS AUDITOR NFE 1500,4
1,PACK TOTVS COLABORACAO 25000,4
1,PCOPADV101-250.3ANOS,4
1,PLANO PLATINUM GOLD,4
1,PLATAFORMA TOTVS ANALYTICS - P,4
1,PR.RN01.CsA,4
1,PRIME AMS GOLD PRT,4
1,PRIME AMS GOLD RHODIUM RM,4
1,PRIME AMS GOLD RM,4
1,PRIME FLUIG RM,4
1,Pand3MOP0260100,4
1,Pand3MOP1011000,4
1,SERV ATENDIMENTO CONTINUADO SP,4
1,SMS GESTAO AMBIENTAL NG TRAD,4
1,SMS LGT AGRO G .AGRIC TRAD,4
1,SMS LGT SAUDE SEG TRAB TRAD,4
1,SMS LGT10 JURIDICO TRAD,4
1,SMS LGT5 G. DE CONTRATOS TRAD,4
1,SMS LGT5 JURIDICO TRAD,4
1,SMS LGT5 MNT DE ATIVOS TRAD,4
1,SMS S1 MANUFATURA - TRAD,4
1,SMS TOTVS COMEX CONTEUDO,4
1,SMS TOTVS V TRAD,4
1,SQL CAL 2019 DVC OPEN,4
1,SQL SERV 2000 CAL ENG OLPNL UP,4
1,SQL SVR STANDARD 2019 OPEN,4
1,TEF TOTVS CLOUD PDV PRINCIPAL,4
1,TOP PROCESSOR MULTICORE,4
1,TOP4 PROCESSOR BD EXPRESS I,4
1,TOTVS IPAAS BASIC,4
1,TOTVS MES CDU MODULO MATERIAIS,4
1,TOTVS MES CDU OEE E REPORTE,4
1,TOTVS MES SMS - OEE E REPORTE,4
1,TOTVS MES SMS MODULO MATERIAIS,4
1,TRANS DOC ELET TSS 1000ANO 24M,4
1,TRANS DOC ELETR TSS 500ANO 36M,4
1,TS.WM01.Mnt,4
1,VI.WN02.CsA,4
1,VPN 36M,4
1,WFN CASH PLANO PREMIUM,4
1,WINSVRSTD12-2PROC,4
1,AHGORA FERIAS - EXCEDENTE,3
1,AHGORA TIMESHEET,3
1,AHGORA TIMESHEET - EXCEDENTE,3
1,BN.WN05.CsA,3
1,BSO G. COMPATIBILIZACAO N2 RM,3
1,CDU BYYOU ECM ENTERPRISE,3
1,CDU CORP ADIC MAN ATIVOS,3
1,CDU LGT COMEX TRAD (DATASUL),3
1,CDU TOP MOBILE PACK 25,3
1,CES DIR  PROTHEUS  ORACLE,3
1,CES DIR PROTHEUS SQL  SRV,3
1,CESSAO PACK MICROSOFT-1,3
1,CLOUD COLAB NEO 2500 DOC,3
1,CLOUDINT TSS 500 DOC ANO,3
1,CO.WN01.MnT,3
1,COLIGADAS,3
1,CR.WN06.CsU,3
1,CR.WN06.Mnt,3
1,EMISSOR FISCAL NFC-E,3
1,FEEDZ 2 MOD PACK 25 COL UN,3
1,FEEDZ 3 MOD PACK 50 COL,3
1,FEEDZ 3 MOD PACK 50 COL EXCED,3
1,FEEDZ 3 MOD PACK 50 COL UN,3
1,FLY01 MANUF. ONLINE - 3 USR,3
1,FO.RM06.Mnt,3
1,FO.RN01.CsA,3
1,FO.RN02.CsU,3
1,FO.RN03.Mnt,3
1,ID INTERA DO 51 AO 150 ID,3
1,LB.WN01.CsA,3
1,LB.WN02.Mnt,3
1,LB.WN04.CsU,3
1,LB.WN06.CsA,3
1,LB.WN06.CsU,3
1,LB.WN06.Mnt,3
1,LI.WN01.CsA,3
1,LICENCA CNPJ DISTRIBUIDOR WT,3
1,LOGIX ERP-LU,3
1,NU.WN01.CsA,3
1,OF.WN01.CsU,3
1,OR.DN01.CsU,3
1,PLAN PROF GOLD III SIST VELTI,3
1,RB.WN01.CsA,3
1,SETUP ACTIVATE PADRAO,3
1,SLA PREMIUM RM 36M,3
1,SMS BYYOU ECM ENTERPRISE,3
1,SMS DEVELOPER KEY,3
1,SMS LGT COMEX TRAD (DATASUL),3
1,SMS SERVIDOR DISTRIBUIDOR WT,3
1,SMS TOP MOBILE PACK 25,3
1,SMS TOTVS T TRAD,3
1,SMS USUARIO RETAGUARDA WT,3
1,SO.Dese.Cus,3
1,SQL SVR STD RT 2016 LIC SERVER,3
1,SQLCALRUNTIME 2016 CALS,3
1,SQLSVRSTD 2016 64BIT ENG DVD,3
1,TOTVS CLOUD STANDARD,3
1,TOTVS PORTAL IMOVEIS CDU PACK5,3
1,TOTVS PORTAL IMOVEIS SMS PACK5,3
1,TREINAMENTO RECORRENTE 40 HR,3
1,TS.WN01.Mnt,3
1,USUARIO RETAGUARDA WT,3
1,VELTI PONTO,3
1,VI.WN04.CsA,3
1,VI.WN04.CsU,3
1,VI.WN04.Mnt,3
1,WFN LEASE STANDARD,3
1,4JS RUNTIME-LU,2
1,ADD-ON INT WS: DO 1º AO 15º ID,2
1,ADESAO DE SOFTWARE VS PLUS,2
1,ADESAO VA PLUS,2
1,ADS(PLATAFORMA NT) 10 USARIOS,2
1,AG.WN01.CsU,2
1,AMS OFERTA DIGITAL,2
1,AMS RM PACK 01,2
1,ASFU Oracle 11G Std tOne,2
1,AT.DN04.CsU,2
1,AT.DN04.Mnt,2
1,BL.WN01.CsU,2
1,BN.WN01.CsU,2
1,CDU BYYOU ECM 50 USUARIOS,2
1,CDU COLAB NEO 1000 DOC,2
1,CDU COLAB NEO 2500 DOC,2
1,CDU CORP TOTVS CONSTRUCAO RB3,2
1,CDU FULL TOTVS ALUG,2
1,CDU LGT COMPRAS SUPRIM ALUG,2
1,CDU LGT ESTOQUE E CUSTOS ALUG,2
1,CDU LGT FINANCEIRO ALUG,2
1,CDU LGT FRETE EMBARC TRAD,2
1,CDU LGT G. CAP HUMANO ALUG,2
1,CDU LGT G. OBRAS/PROJET ALUG,2
1,CDU LGT QUALITY TRAD,2
1,CDU LGT10 ASSIST TECNICA TRAD,2
1,CDU LGT5 PLAN CONT ORCAM TRAD,2
1,CLOUDINT 11 AO 20 ID SIMULT	,2
1,CLOUDINT 21 AO 30 ID SIMULT	,2
1,CLOUDINT COMBO4 C&P 1 AO 4,2
1,CLOUDINT CONEX ADIC RH,2
1,CONFIGURACAO DE PONTO DE VENDA,2
1,CONSINCO ORACLEASFU ATUALIZAC,2
1,CONSINCO REINF POR CNPJ SMS,2
1,CR.WN04.CsU,2
1,CRM 4.0 PRO CAL USER,2
1,CRM 4.0 PRO SERVER,2
1,E-LEARNING TOTVS ATE 100,2
1,FA.Adic.CsU,2
1,FEEDZ 1 MOD PACK 500 COL,2
1,FEEDZ 1 MOD PACK 500 COL EXCED,2
1,FEEDZ 1 MOD PACK 500 COL UN,2
1,FO.DN01.CsA,2
1,FO.DN04.CsU,2
1,FO.DN04.Mnt,2
1,FO.RM06.CsU,2
1,FO.RN02.CsA,2
1,FO.RN02.Mnt,2
1,FO.RN03.CsU,2
1,HORAS ABERTURA DE PROJETO,2
1,HORAS ACOMPANHAMENTO WINTHOR,2
1,HORAS INSPECAO I WINTHOR,2
1,HORAS INSPECAO II WINTHOR,2
1,HORAS MIGRACAO DE DADOS WT,2
1,HORAS VIRADA WINTHOR,2
1,ID INT COMP: DO 151 AO 250,2
1,ID INT DEDICADO 101º AO 250º,2
1,ID INT DEDICADO 51º AO 100º,2
1,ID INTERA PORTAL 101º AO 250º,2
1,ID MANUT ATIVOS 31 A 50,2
1,INDIVIDUALIZACAO APP MEUIMOVEL,2
1,INTERA COMBO 4 C&P 11 AO 20,2
1,ISV Off Small Bus ISV 2007 MVL,2
1,LB.WN02.CsU,2
1,LICENCA CNPJ VAREJO WT,2
1,MODA PLUS DE 1 A 3 IDS,2
1,OFERTA DIGITAL AMS,2
1,OR.DN01.Mnt,2
1,PC.WN01.CsU,2
1,PLANO ESSENCIAL SISTEMA VELTI,2
1,PLANO PROF GOLD I SIST VELTI,2
1,PR.DN01.CsU,2
1,PR.DN01.Mnt,2
1,PROJETO ESPECIFICO,2
1,SERVICO DE QUALITY ASSURANCE,2
1,SG.WN01.CsU,2
1,SMS BYYOU ECM 50 USUARIOS,2
1,SMS COLAB NEO  2500 DOC,2
1,SMS CONTR. INADIMPLENCIA EMS5,2
1,SMS CORP TOTVS CONSTRUCAO RB3,2
1,SMS FULL TOTVS ALUG,2
1,SMS LGT COMPRAS SUPRIM ALG,2
1,SMS LGT ESTOQUE E CUSTO ALG,2
1,SMS LGT FINANCEIRO ALUG,2
1,SMS LGT FRETE EMBARC TRAD,2
1,SMS LGT G. CAP HUMANO ALUG,2
1,SMS LGT G. OBRAS/PROJET  ALG,2
1,SMS LGT QUALITY TRAD,2
1,SMS LGT10 ASSIST TECNICA TRAD,2
1,SMS LGT5 PLAN CONT ORCAM TRAD,2
1,SMS SERVIDOR VAREJO WT,2
1,SPED SERVICES,2
1,SQLSSRT8R2MV1P,2
1,TREINAMENTO RECORRENTE 24 HR,2
1,TX AD TOTVS FAST ANALYTICS - M,2
1,TX ADESAO-PLATAFORMA-PROFESSIO,2
1,VA PLUS ADESAO CLOUD,2
1,VERTSIGN 101 A 200 DOC	,2
1,VI.WN06.CsU,2
1,WFN FINANCING CORPORATE CDU,2
1,WFN FINANCING CORPORATE SMS,2
1,WIN TER SVR CAL 2003 MVL  5,2
1,WINRMT12OLPDVC,2
1,WINTER SVR CAL 2003 MNT MVL 5,2
1,(M) AUTH TOOL,1
1,4JS RUNTIME-MNT,1
1,A.R CORP ADIC MAN ATIVOS,1
1,A.R CORP ADICIONAL M.S.T,1
1,A.R.  PROT. COMPRAS     TR/L5,1
1,A.R.  PROT. EST/CUSTOS  TR/LIG,1
1,A.R.  PROT. FINANCEIRO  TR/L10,1
1,A.R.  PROT. FINANCEIRO  TR/L5,1
1,A.R.  PROT. G. DISTRIB. TR/LIG,1
1,A.R. PROT TEMPL CIV TER EMPRES,1
1,ADESAO COMPL. INTERA GOODDATA,1
1,ADESAO DEPARTAMENTO PESSOAL,1
1,ADESAO FLUIG PRIME,1
1,ADESAO FLUIG PRIVATE,1
1,ADESAO MYAUDIT	,1
1,ADESAO TOTVS RENTAL,1
1,ADESAO VERTSIGN	,1
1,AHGORA ACESSO WEB,1
1,AHGORA LIVE MAPS,1
1,AHGORA MIDDLEWARE,1
1,AHGORA ROSTERING,1
1,AHGORA ROSTERING - EXCEDENTE,1
1,AL.0001.CSU,1
1,AP.RN02.CsA,1
1,AP.RN02.CsU,1
1,APP MINHA OBRA PACK 50 DEVICE,1
1,APP MYAUDIT 1º ENCONTRO,1
1,APP MYAUDIT 2º ENCONTROS,1
1,APP MYBI FAST (CLOUD),1
1,APP P. BACK - 1º AO 50º ID	,1
1,APP R&S PREM - PACK 1000 POSIC,1
1,APP TOTVS DEPART JURIDICO,1
1,APP TOTVS PVI PACK 25	,1
1,APP TOTVS PVI PACK 5,1
1,APP TOTVS RENTAL NOMEADO,1
1,AR SLA SPED STANDARD,1
1,AR SLA STANDARD,1
1,ASP TOTVS RESERVE PACK 1000,1
1,ASS DIG BY VERTSIGN PACK 100,1
1,AT.DN04.CsA,1
1,AT.RN02.CsA,1
1,AT.RN02.CsU,1
1,BN.WM01.CsU,1
1,BN.WM01.Mnt,1
1,BSO G. COMPATIBILIZACAO N4 RM,1
1,C.D.U PROT. COMPRAS     TR/L5,1
1,C.D.U PROT. CONT. LOJAS TR/LIG,1
1,C.D.U PROT. EST/CUSTOS  TR/LIG,1
1,C.D.U PROT. FINANCEIRO  AL/L10,1
1,C.D.U PROT. FINANCEIRO  TR/L10,1
1,C.D.U PROT. FINANCEIRO  TR/L5,1
1,C.D.U PROT. G. DISTRIB. TR/LIG,1
1,C.D.U. PROT TEMPL CIV TER EMPR,1
1,CDU   AN. DO FLUXO DE CAIXA,1
1,CDU   SALDO DOS ESTOQUES,1
1,CDU  ANALISE DE COMPRAS,1
1,CDU  AVALIACAO DE CREDITO,1
1,CDU AC IMP CONST C TERRA EMP T,1
1,CDU ADM VALOR CONFIG. EMS2,1
1,CDU ADM.DE PRECO DE VENDA EMS2,1
1,CDU AN. DO CONTAS A RECEBER,1
1,CDU ANALISE DOS PAGAMENTOS,1
1,CDU APLIC. E EMPRESTIMOS EMS5,1
1,CDU ATIVO FIXO EMS5,1
1,CDU AUDIT TRAIL - EMS2,1
1,CDU BANCOS HIST. FIN. EMS5,1
1,CDU BENEFICIOS SOCIAIS HR,1
1,CDU BONIFICACAO EMS2,1
1,CDU CAIXA E BANCOS EMS5,1
1,CDU CALIBRAeaO EMS2,1
1,CDU CENARIOS CONTABEIS EMS5,1
1,CDU CHAO DE FABRICA EMS2,1
1,CDU COBRANCAS ESPECIAIS EMS5,1
1,CDU COMPRAS EMS2,1
1,CDU CONFIG. LAYOUT FISCAL EMS2,1
1,CDU CONFIGURADOR PRODUTOS EMS2,1
1,CDU CONTAB. GERENCIAL EMS5,1
1,CDU CONTABILIDADE EMS2,1
1,CDU CONTABILIDADE FISCAL EMS5,1
1,CDU CONTAS A PAGAR EMS5,1
1,CDU CONTAS A RECEBER EMS5,1
1,CDU CONTR. DE COTAS EMS2,1
1,CDU CONTR. DE EMBARQUE,1
1,CDU CONTR. DE QUALIDADE EMS2,1
1,CDU CONTR. INVESTIMENTOS EMS2,1
1,CDU CONTR. P/UN NEGOCIOS EMS5,1
1,CDU CONTR. PROC TRABALHISTAS,1
1,CDU CONTRATO DE COMPRAS EMS2,1
1,CDU COTACOES DE COMPRA,1
1,CDU COTACOES DE VENDAS EMS2,1
1,CDU CRP EMS2,1
1,CDU CUSTOS EMS2,1
1,CDU DATABASE MARKETING,1
1,CDU DATASUL BI 2.0 - STANDARD,1
1,CDU DATAVIEWER 3.0 EMS2,1
1,CDU DESEMPENHO DE VENDAS,1
1,CDU DESENV. PRODUTOS EMS2,1
1,CDU EDI UNIVERSAL - EMS5,1
1,CDU ENGENHARIA EMS2,1
1,CDU ERP MONITOR EMS2,1
1,CDU ESTOQUE EMS2,1
1,CDU EXECUCAO ORCAMENTARIA EMS5,1
1,CDU FASB/CCC/MC EMS5,1
1,CDU FATOR DE CONCETRAeaO,1
1,CDU FATURAMENTO EMS2,1
1,CDU FERIAS E RESCISOES HR,1
1,CDU FERRAMENTA ADMINISTRATIVA,1
1,CDU FLUXO DE CAIXA EMS5,1
1,CDU FOLHA DE PAGAMENTO HR,1
1,CDU JOB EXECUTION - EMS2,1
1,CDU LEGACY DATA ORGANIZER EMS2,1
1,CDU LGT ANALI DE CRED TRAD,1
1,CDU LGT PCP TRAD,1
1,CDU LGT10 LOJA PDV TRAD,1
1,CDU LGT10 MNT DE ATIVOS TRAD,1
1,CDU LGT5 ASSIST TECNICA TRAD,1
1,CDU LGT5 LOJA PDV TRAD,1
1,CDU LGT5 PORTOS REC ALF TRAD,1
1,CDU MEDICINA DO TRABALHO HR,1
1,CDU MKT. GERENC. PROGR FIDEL,1
1,CDU MPS EMS2,1
1,CDU MULTIPLANT FINANCAS EMS2,1
1,CDU MULTIPLANT LOGISTICA EMS2,1
1,CDU MULTIPLANT MANUFATURA EMS2,1
1,CDU MULTPL. SYNC. EMS2,1
1,CDU OBRIGACOES FISCAIS EMS2,1
1,CDU ORCAMENTOS EMS5,1
1,CDU OTIMIZADOR DE TELAS - EMS2,1
1,CDU PEDIDOS EMS2,1
1,CDU PLANEJAMENTO EMS2,1
1,CDU PONTO ELETRONICO HR,1
1,CDU PORTAL HCM,1
1,CDU PRESTACAO DE CONTAS EMS5,1
1,CDU PREVISAO DE VENDAS EMS2,1
1,CDU PRODUCAO EMS2,1
1,CDU QUIOSQUE HR,1
1,CDU RECEBIMENTO EMS2,1
1,CDU RECUPERACAO IMPOSTOS EMS2,1
1,CDU RELACIONAMENTO,1
1,CDU S1 MANUFATURA - TRAD,1
1,CDU SEGURANCA DO TRABALHO HR,1
1,CDU SMS INDUSTRIAL EMS2,1
1,CDU TOTVS I ALUG,1
1,CDU TOTVS RESERVE PACK 1000,1
1,CDU TOTVS SERIE3 MANUFATURA AL,1
1,CDU TOTVS TRADICIONAL FULL,1
1,CDU TRANS.  FINANC. EDI EMS5,1
1,CDU VENDOR EMS5,1
1,CDU VISAO DESCENTRALIZADA HR,1
1,CES DIR PROTHEUS ADS,1
1,CES. DIR.MAN.ATIVOS-SQL SERVE,1
1,CES.DIR.PROT.IMP/EXP    TR/FUL,1
1,CES.DIR.PROT.TERMINAL   TR/T *,1
1,CHAVES ELETRONICAS,1
1,CLDPRM 100 CONEX PORT RM HML,1
1,CLDPRM 100 CONEX PORT RM PRD,1
1,CLDPRM COMB FLG SQL 1-10,1
1,CLDPRM COMB FLG SQL 11-50,1
1,CLDPRM COMB FLG SQL 51-200,1
1,CLDPRM COMB RM SQL 1-7,1
1,CLDPRM COMB RM SQL 11-30,1
1,CLDPRM COMB RM SQL 31-100,1
1,CLDPRM COMB RM SQL 8-10,1
1,CLDPRM FLG HML ADC SQL 1-5,1
1,CLDPRM FLG STG APP HML 50GB,1
1,CLDPRM FLG STG APP PRD 50GB,1
1,CLDPRM FLG STG SQL HML 20GB,1
1,CLDPRM FLG STG SQL PRD 20GB,1
1,CLDPRM RM HML ADC SQL 1-5,1
1,CLDPRM RM STG APP HML 50GB,1
1,CLDPRM RM STG APP PRD 50GB,1
1,CLDPRM RM STG SQL HML 20GB,1
1,CLDPRM RM STG SQL PRD 20GB,1
1,CLDPRM VPN SITE-TO-SITE,1
1,CLOUD  ADVANCED DATASUL 36M,1
1,CLOUD  EXPRESS SERIE T,1
1,CLOUD COLAB NEO 1000 DOC,1
1,CLOUD EXPRESS SERIE 3 24M,1
1,CLOUD EXPRESS SERIE T 36M-6M C,1
1,CLOUD IAAS 36M,1
1,CLOUDINT MIGRA ACIMA 51 IDS,1
1,CLOUDINT STORAG/BACKUP 50GB,1
1,CM PROTHEUS ADS EVOLUCAO,1
1,COMBO LOTEADORAS SAAS,1
1,CON.MAN.ATIVOS-SQL SER.,1
1,CONSINCO MODULO ANALYTICS CDU,1
1,CONSINCO MÓDULO ANALYTICS SMS,1
1,CONSINCO ORACLE ASFU CDU,1
1,CONSINCO REINF POR CNPJ CDU,1
1,CONSTRUCAO LOTEADORAS AMS,1
1,CONSTRUCAO LOTEADORAS SETUP,1
1,CONSULTORIA / ASSESSORIA,1
1,CONTRATO SOFTWARE EXPRESS,1
1,CONTROL MANUTENCAO DE ATIVOS,1
1,CONTROLE PAG MUTUO EM EMPRESAS,1
1,CONTROLE QUALIDADE PROJETO,1
1,COORDENAcaO DE PROJETO,1
1,CR.WM03.CsU,1
1,CR.WM03.Mnt,1
1,CR.WN02.CsU,1
1,CT.DN01.CsU,1
1,CT.DN01.Mnt,1
1,DESENVOLVIMENTO ESPECiFICO,1
1,E-LEA TOTVS DIST E VAR ATE 10,1
1,E.T CORP ADIC M.S.T  TAB C,1
1,E.T CORP ADIC MAN ATIVOS TAB C,1
1,E.T PROT TEMPL CIV TER EMPRESA,1
1,E.T.  PROT. COMPRAS     TR/L5,1
1,E.T.  PROT. EST/CUSTOS  TR/LIG,1
1,E.T.  PROT. FINANCEIRO  AL/L10,1
1,E.T.  PROT. FINANCEIRO  TR/L10,1
1,E.T.  PROT. FINANCEIRO  TR/L5,1
1,E.T.  PROT. G. DISTRIB. TR/LIG,1
1,EVOL.TECN.TERMINAL      TR/T,1
1,FE.RN01.CsA,1
1,FE.RN05.CsA,1
1,FEE OUTROS CANAIS- ON DEMAND	,1
1,FI.RN01.CsA,1
1,FLUIG 1000 USUARIOS,1
1,FLY01 MANUFATURA ONLINE,1
1,FLY01 MANUFATURA ONLINE - ADIC,1
1,FO.DM04.CsA,1
1,FO.DM04.CsU,1
1,FO.DM04.Mnt,1
1,FO.DN02.CsU,1
1,FO.DN02.Mnt,1
1,FO.DN03.CsU,1
1,FO.DN04.CsA,1
1,FO.RN04.CsA,1
1,FO.RN06.CsU,1
1,FR.WM01.CsU,1
1,FR.WM01.Mnt,1
1,FS.WM01.CsU,1
1,FS.WM01.Mnt,1
1,G COD FONTE BY IT UP PACK200,1
1,GD USER - ADMIN,1
1,HORA ANALISTA DBA,1
1,HORA COORD.DE IMPLANTACAO 100%,1
1,HORA COORD.DE IMPLANTACAO 50%,1
1,HORA SUPORTE 100%,1
1,HORA SUPORTE 50%,1
1,HORAS GER DE PROJETOS WT,1
1,HORAS REMOTA IMPORTACAO,1
1,HOSPEDAGEM DE LEGADOS 24M,1
1,ID APP DESENV MYBI,1
1,ID APP VIEWER MYBI,1
1,ID INT DEDICADO 251º AO 500º,1
1,ID MANUT ATIVOS 16 A 30,1
1,ID MEDI E SEGUR 1 A 15,1
1,ID PROGRESS 1 A 15,1
1,ID PROGRESS 16 A 30,1
1,ID PROGRESS 31 A 50,1
1,INFRAESTRUTURA CLOUD,1
1,ISV Off Small Bus ISV 2007 Mnt,1
1,ISV RT SQL Svr Std 2008 MVL 1,1
1,ISV SQL Svr Std 2008 MVL 1 Pro,1
1,LB.WM04.CsU,1
1,LB.WM04.Mnt,1
1,LB.WN04.Mnt,1
1,LI.WM01.CsU,1
1,LI.WM01.Mnt,1
1,LICENCA MODULO BENEFICIAMENTO,1
1,LICENCA MODULO CRM WT,1
1,LICENCA MODULO IMPORTACAO WT,1
1,LICENCA MODULO INDUSTRIA,1
1,LICENCA RADIO FREQUENCIA WT,1
1,LINUX ENT SRV 1-YEAR SUBSCRIPT,1
1,LINUX ENT SRV STD SUPPORT 1YEA,1
1,LOGIX BI- MNT,1
1,LOGIX CRM BASICO- MNT,1
1,LOGIX ERP- MNT,1
1,MENSALIDADE VTEX - ON DEMAND,1
1,MIDIA 11G LINUX 32BITS,1
1,MOTOR DE RESERVAS PMWEB - B2B,1
1,NU.WM01.CsU,1
1,NU.WM01.Mnt,1
1,ONGOING FEE B2C- ON DEMAND	,1
1,OR.RN01.CsA,1
1,OUTSORCING RH,1
1,PACK TOTVS COLABORACAO 500,1
1,PACK TOTVS INTEL FISCAL 10,1
1,PACOTE P1P2 - FIXO,1
1,PACOTE P6 - EXCEDENTE,1
1,PACOTE P6 - FIXO,1
1,PACOTE P7 - EXCEDENTE,1
1,PACOTE P7 - FIXO,1
1,PLANEJAMENTO E ORÇAMENTO,1
1,PLANO PROF GOLD II SIST VELTI,1
1,PLAT GOODDATA - PROFESSIONAL,1
1,PLATAFORMA CLOUD FLUIG,1
1,PLUGIN IMPORT LANÇAMENTO EXCEL,1
1,PROJETO ESPECIAL DE CLOUD,1
1,PROJETOS INFRA  SOFTWARE,1
1,PandSec1Bs0260100,1
1,RB.WM01.CsU,1
1,RB.WM01.Mnt,1
1,SAAS S1 JURIDICO - ALUG,1
1,SAAS TOTVS FAST ANALYTICS - M,1
1,SD.WM01.CsU,1
1,SD.WM01.Mnt,1
1,SETUP CLOUD,1
1,SG.WM01.CsU,1
1,SG.WM01.Mnt,1
1,SLA ADVANCED PRT 36M,1
1,SLA SPED PRT 36M,1
1,SLA SPED RM 36M,1
1,SMS  APROV. PROC FINANC EMS5,1
1,SMS AC IMP ACD EMPRESA T,1
1,SMS AC IMP CONST C TERRA EMP T,1
1,SMS AVALIAeaO DE FORNECEDORES,1
1,SMS BENEFICIAMENTO,1
1,SMS BENEFICIOS SOCIAIS HR,1
1,SMS CAIXA E BANCOS EMS2,1
1,SMS COLAB NEO  1000 DOC,1
1,SMS CONTAS A PAGAR EMS2,1
1,SMS CONTAS A RECEBER EMS2,1
1,SMS CONTR. PROC. TRABALHISTAS,1
1,SMS CRM WT,1
1,SMS FERIAS E RESCISOES HR,1
1,SMS FOLHA DE PAGAMENTO HR,1
1,SMS FULL TOTVS TRAD (COMPANHI),1
1,SMS IMPORTACAO WT,1
1,SMS LGT ANALI DE CRED TRAD,1
1,SMS LGT PCP TRAD,1
1,SMS LGT10 MNT DE ATIVOS TRAD,1
1,SMS LGT10 VENDA ASSISTIDA TRAD,1
1,SMS LGT5 ASSIST TECNICA TRAD,1
1,SMS LGT5 PORTOS REC ALF TRAD,1
1,SMS LGT5 VENDA ASSISTIDA TRAD,1
1,SMS MEDICINA DO TRABALHO HR,1
1,SMS MODULO INDUSTRIA,1
1,SMS PATRIMONIO EMS2,1
1,SMS PONTO ELETRONICO HR,1
1,SMS PORTAL HCM,1
1,SMS QUIOSQUE HR,1
1,SMS RADIO FREQUENCIA WT,1
1,SMS SEGURANCA DO TRABALHO HR,1
1,SMS TOTVS I ALUG,1
1,SMS TOTVS RESERVE PACK 1000,1
1,SMS TOTVS SERIE3 MANUFATURA AL,1
1,SMS TOTVS TEC DEVELOP,1
1,SMS TOTVS TEC USER(IVAI ENGEN),1
1,SMS TOTVS TRADICIONAL FULL,1
1,SMS TRANS.  FINANC. EDI EMS2,1
1,SMS USU RADIO FREQUENCIA WT,1
1,SMS USUARIO ECF DISTRIBUIDOR,1
1,SMS VISAO DESCENTRALIZADA HR,1
1,SO.WM01.CsU,1
1,SO.WM01.Mnt,1
1,"SQL SVR 7.0,ENGL,OLP A SERVER",1
1,"SQL SVR 7.0,WIN NT,ENGL./USER",1
1,SQL SVR STD RT 2005 W32 MNT PL,1
1,SQL SVR STD RT 2005 WIN32 PL,1
1,SQL14STD2CLICI,1
1,SQLCALRUNTIME 2016 MNT CALS,1
1,SQLSVR ST 2016 MNT DAS CALS,1
1,STRATEGIC AGILITY - ATE 23M,1
1,SUP CNPJ NOVA FILIAL,1
1,SUPORTE CLOUD FLUIG PADRAO,1
1,T. CLOUD WINTHOR SOB PROJETO,1
1,TAXA INSTALACAO,1
1,TEF CANAL CLOUD PDV ÚNICO,1
1,TOTVS BALANCEADOR CARGA - DATA,1
1,TOTVS BALANCEADOR CARGA - HR,1
1,TOTVS BANCO DE DADOS MYSQL T1,1
1,TOTVS BANCO DE DADOS MYSQL T2,1
1,TOTVS BANCO DE DADOS MYSQL T3,1
1,TOTVS BANCO DE DADOS MYSQL T4,1
1,TOTVS BANCO DE DADOS MYSQL T5,1
1,TOTVS BANCO DE DADOS MYSQL T6,1
1,TOTVS BANCO DE DADOS MYSQL T7,1
1,TOTVS BANCO DE DADOS ORACLE T1,1
1,TOTVS BANCO DE DADOS ORACLE T2,1
1,TOTVS BANCO DE DADOS ORACLE T3,1
1,TOTVS BANCO DE DADOS ORACLE T4,1
1,TOTVS BANCO DE DADOS ORACLE T5,1
1,TOTVS BANCO DE DADOS ORACLE T6,1
1,TOTVS BANCO DE DADOS SQL T1,1
1,TOTVS BANCO DE DADOS SQL T2,1
1,TOTVS BANCO DE DADOS SQL T3,1
1,TOTVS BANCO DE DADOS SQL T4,1
1,TOTVS FAST CHECK IN,1
1,TOTVS INSTANCIA OTIMIZADA T1,1
1,TOTVS INSTANCIA OTIMIZADA T2,1
1,TOTVS INSTANCIA OTIMIZADA T3,1
1,TOTVS INSTANCIA OTIMIZADA T4,1
1,TOTVS INSTANCIA OTIMIZADA T5,1
1,TOTVS INSTANCIA OTIMIZADA T6,1
1,TOTVS INSTANCIA OTIMIZADA T7,1
1,TOTVS INSTANCIA T1,1
1,TOTVS INSTANCIA T10,1
1,TOTVS INSTANCIA T11,1
1,TOTVS INSTANCIA T12,1
1,TOTVS INSTANCIA T2,1
